#SampleID	ERR1017187	ERR1019366	ERR1022687	ERR1022692	ERR1034454	ERR1035437	ERR1035438	ERR1035441	ERR1039457	ERR1039458	ERR1039459	ERR1039460	ERR1039461	ERR1039462	ERR1039463	ERR1039464	ERR1039465	ERR1039466	ERR1039467	ERR1039468	ERR1039469	ERR1039471	ERR1039472	ERR1039473	ERR1039474	ERR1039475	ERR1039476	ERR1039477	ERR1041384	ERR1041385	ERR1043165	ERR1043166	ERR1044071	ERR1044072	ERR1051325	ERR1051326	ERZ122765	ERZ122766	ERZ122767	ERZ122768	ERZ122772	ERZ122774	ERZ122778	ERZ122784	ERZ122786	ERZ122791
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Planotetraspora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Sinosporangium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Sphaerimonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Sphaerisporangium	0	0	2.0	0	1.0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	1.0	1.0	14.0	3.0	5.0	3.0	9.0	6.0	3.0	4.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Sphaerisporangium;s__Sphaerisporangium_sp._NEAU-GQTH1-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium	0	0	1.0	0	0	0	0	1.0	2.0	3.0	0	0	0	0	0	1.0	0	0	1.0	0	0	6.0	2.0	0	0	11.0	37.0	9.0	6.0	3.0	5.0	1.0	36.0	36.0	2.0	5.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium_sp._NEAU-T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermoactinospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermoactinospora;s__Thermoactinospora_rubra	0	1.0	0	0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermopolyspora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermopolyspora;s__Thermopolyspora_sp._Gyg-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae	0	2.0	0	4.0	0	1.0	4.0	2.0	3.0	3.0	4.0	9.0	13.0	9.0	8.0	13.0	15.0	7.0	17.0	11.0	27.0	19.0	7.0	9.0	4.0	17.0	15.0	9.0	27.0	13.0	18.0	17.0	51.0	36.0	33.0	11.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__;s__Thermomonosporaceae_bacterium_YE4-D4-16-CH2	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0	1.0	0	0	1.0	0	0	0	2.0	2.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinoallomurus	1.0	0	3.0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	2.0	3.0	7.0	1.0	2.0	1.0	4.0	10.0	8.0	9.0	2.0	1.0	5.0	7.0	8.0	4.0	5.0	5.0	13.0	19.0	13.0	5.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinoallomurus;s__Actinoallomurus_bryophytorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinoallomurus;s__Actinoallomurus_coprocola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinoallomurus;s__Actinoallomurus_purpureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinoallomurus;s__Actinoallomurus_sp._ACT-0150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinocorallia	0	0	0	9.0	0	1.0	9.0	1.0	1.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	3.0	4.0	6.0	5.0	3.0	12.0	5.0	13.0	4.0	11.0	2.0	43.0	9.0	7.0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinocorallia;s__Actinocorallia_cavernae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinocorallia;s__Actinocorallia_lasiicapitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinocorallia;s__Actinocorallia_longicatena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinomadura	4.0	7.0	8.0	16.0	4.0	3.0	13.0	4.0	11.0	1.0	2.0	1.0	4.0	3.0	3.0	3.0	7.0	0	4.0	3.0	7.0	15.0	11.0	9.0	5.0	12.0	10.0	6.0	18.0	12.0	20.0	8.0	37.0	42.0	25.0	13.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinomadura;s__Actinomadura_sp._Shinshu-MS-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinomadura;s__Actinomadura_sp._TCA62003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Spirillospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Spirillospora;s__Spirillospora_albida	5.0	0	0	2.0	1.0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Thermomonospora	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Thermomonospora;s__Thermomonospora_chromogena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Thermomonospora;s__Thermomonospora_curvata	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	1.0	0	1.0	0	2.0	0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	2.0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	2.0	9.0	3.0	0	19.0	118.0	5.0	9.0	13.0	6.0	1.0	39.0	10.0	1.0	13.0	1.0	70.0	115.0	17.0	12.0	45.0	4.0	1.0	1.0	0	0	1.0	5.0	2.0	0	1.0	0	2.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Parvibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Enterorhabdus	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Nitriliruptoria	1.0	1.0	2.0	0	1.0	1.0	0	2.0	2.0	0	0	0	0	1.0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	3.0	1.0	2.0	0	1.0	4.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Nitriliruptoria;o__Egibacterales;f__Egibaceraceae;g__Egibacter	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Nitriliruptoria;o__Egibacterales;f__Egibaceraceae;g__Egibacter;s__Egibacter_rhizosphaerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales;f__Euzebyaceae	11.0	7.0	15.0	22.0	6.0	6.0	6.0	24.0	20.0	17.0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	2.0	1.0	2.0	0	7.0	2.0	3.0	4.0	5.0	6.0	7.0	6.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales;f__Euzebyaceae;g__Euzebya	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Nitriliruptoria;o__Nitriliruptorales	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Nitriliruptoria;o__Nitriliruptorales;f__Nitriliruptoraceae	0	0	0	0	1.0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	3.0	2.0	4.0	0	2.0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria	25.0	17.0	32.0	19.0	10.0	14.0	10.0	14.0	20.0	13.0	6.0	15.0	30.0	16.0	6.0	19.0	20.0	27.0	6.0	20.0	15.0	43.0	14.0	20.0	11.0	30.0	92.0	58.0	12.0	9.0	17.0	12.0	18.0	38.0	14.0	8.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria;o__;f__;g__;s__Rubrobacteridae_bacterium_Gsoil_1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	1.0	2.0	0	0	3.0	0	1.0	5.0	2.0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria;o__;f__;g__;s__bacterium_Ellin5025	4.0	10.0	8.0	0	1.0	5.0	1.0	1.0	2.0	4.0	25.0	19.0	24.0	68.0	31.0	21.0	33.0	49.0	10.0	78.0	21.0	5.0	0	2.0	3.0	0	0	3.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria;o__;f__;g__;s__bacterium_Ellin504	2.0	4.0	10.0	0	6.0	3.0	1.0	2.0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria;o__;f__;g__;s__bacterium_Ellin5259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria;o__;f__;g__;s__bacterium_Ellin6048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria;o__Gaiellales	139.0	216.0	178.0	166.0	178.0	446.0	124.0	140.0	165.0	140.0	137.0	232.0	255.0	179.0	122.0	242.0	310.0	589.0	228.0	198.0	163.0	1573.0	1316.0	1093.0	1642.0	1433.0	1820.0	1854.0	1462.0	1716.0	1546.0	1861.0	2030.0	2056.0	2243.0	1533.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria;o__Gaiellales;f__Gaiellaceae	0	0	0	0	3.0	6.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	3.0	3.0	1.0	1.0	3.0	3.0	1.0	0	0	2.0	2.0	2.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria;o__Gaiellales;f__Gaiellaceae;g__Gaiella	4.0	3.0	2.0	20.0	7.0	39.0	1.0	1.0	6.0	7.0	1.0	1.0	10.0	2.0	6.0	3.0	6.0	34.0	3.0	2.0	2.0	204.0	142.0	132.0	166.0	160.0	247.0	357.0	263.0	261.0	211.0	259.0	294.0	391.0	335.0	209.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__Gaiella_occulta	0	0	0	0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	1.0	1.0	2.0	3.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	1.0	1.0	1.0	1.0	0	3.0	1.0	0	1.0	2.0	2.0	1.0	4.0	5.0	17.0	3.0	0	0	1.0	2.0	2.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	3.0	2.0	2.0	3.0	0	1.0	0	1.0	1.0	3.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter	1.0	4.0	3.0	0	5.0	6.0	2.0	2.0	6.0	7.0	0	0	1.0	0	0	0	0	0	0	0	0	55.0	41.0	37.0	23.0	75.0	55.0	65.0	53.0	46.0	31.0	47.0	78.0	73.0	80.0	14.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia	0	0	0	0	0	1.0	0	1.0	0	1.0	0	1.0	3.0	2.0	1.0	3.0	1.0	1.0	1.0	1.0	2.0	5.0	0	4.0	2.0	1.0	4.0	4.0	3.0	1.0	1.0	1.0	9.0	5.0	5.0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales	672.0	2303.0	1795.0	472.0	1008.0	2020.0	640.0	1403.0	694.0	1587.0	1338.0	3068.0	4120.0	4622.0	1856.0	2946.0	3427.0	2276.0	2664.0	4407.0	4159.0	1019.0	559.0	827.0	614.0	1055.0	1446.0	2217.0	941.0	592.0	861.0	553.0	1285.0	2072.0	978.0	534.0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__;s__Solirubrobacterales_bacterium_URHD0059	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	6.0	0	2.0	3.0	6.0	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae	1.0	0	1.0	0	0	1.0	0	0	0	0	0	3.0	4.0	3.0	2.0	4.0	1.0	1.0	3.0	0	0	0	0	0	0	0	1.0	2.0	0	0	0	0	0	0	2.0	2.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter	37.0	87.0	107.0	34.0	41.0	63.0	31.0	53.0	43.0	75.0	9.0	12.0	8.0	14.0	3.0	24.0	9.0	7.0	15.0	15.0	14.0	20.0	4.0	8.0	3.0	22.0	39.0	39.0	26.0	16.0	19.0	9.0	38.0	66.0	46.0	16.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter;s__Conexibacter_sp._JCM_18997	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter;s__Conexibacter_woesei	7.0	14.0	5.0	5.0	5.0	7.0	2.0	3.0	1.0	10.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	2.0	2.0	2.0	3.0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Parviterribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Parviterribacteraceae;g__Parviterribacter	4.0	15.0	13.0	3.0	2.0	14.0	3.0	5.0	6.0	6.0	0	0	0	0	0	0	0	1.0	0	3.0	0	4.0	0	4.0	0	2.0	4.0	1.0	8.0	1.0	12.0	6.0	17.0	7.0	10.0	2.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Parviterribacteraceae;g__Parviterribacter;s__Parviterribacter_multiflagellatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae	0	0	0	0	0	1.0	0	0	1.0	0	0	0	2.0	1.0	0	1.0	1.0	0	1.0	1.0	0	0	0	1.0	2.0	1.0	2.0	2.0	1.0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__Patulibacter	7.0	15.0	14.0	2.0	11.0	7.0	5.0	12.0	6.0	17.0	0	1.0	2.0	4.0	3.0	6.0	11.0	0	5.0	2.0	1.0	51.0	18.0	84.0	32.0	47.0	84.0	84.0	51.0	28.0	61.0	38.0	66.0	86.0	45.0	18.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0	0	1.0	5.0	4.0	2.0	11.0	22.0	9.0	3.0	1.0	2.0	0	2.0	1.0	2.0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter	35.0	112.0	113.0	31.0	73.0	125.0	40.0	71.0	37.0	87.0	5.0	8.0	7.0	9.0	10.0	13.0	13.0	3.0	11.0	7.0	13.0	338.0	123.0	266.0	76.0	274.0	644.0	574.0	379.0	185.0	346.0	147.0	534.0	703.0	303.0	121.0	0	0	0	0	0	0	0	0	0	0
